label,start_datetime,end_datetime,room_capacity,room_name,course_name,course_code
exercice,2024-02-28 10:00:00,2024-02-28 12:00:00,99.0,CE1106,Stochastic processes,MATH-332
exercice,2024-04-12 16:00:00,2024-04-12 18:00:00,60.0,AAC120,UE M : Constructing materials,AR-519
cours,2024-04-19 13:00:00,2024-04-19 16:00:00,60.0,AAC120,UE M : Constructing materials,AR-519
cours,2024-04-26 13:00:00,2024-04-26 16:00:00,60.0,AAC120,UE M : Constructing materials,AR-519
cours,2024-05-10 13:00:00,2024-05-10 16:00:00,60.0,AAC120,UE M : Constructing materials,AR-519
cours,2024-02-26 13:00:00,2024-02-26 15:00:00,144.0,AAC231,Signal processing for communications,COM-303
cours,2024-02-27 10:00:00,2024-02-27 12:00:00,190.0,CM13,Signal processing for communications,COM-303
exercice,2024-02-29 14:00:00,2024-02-29 16:00:00,36.0,INM201,Signal processing for communications,COM-303
exercice,2024-03-07 14:00:00,2024-03-07 16:00:00,86.0,INM202,Signal processing for communications,COM-303
exercice,2024-03-21 14:00:00,2024-03-21 16:00:00,86.0,INM202,Signal processing for communications,COM-303
cours,2024-04-29 13:00:00,2024-04-29 15:00:00,144.0,AAC231,Signal processing for communications,COM-303
cours,2024-05-14 10:00:00,2024-05-14 12:00:00,190.0,CM13,Signal processing for communications,COM-303
exercice,2024-05-23 14:00:00,2024-05-23 16:00:00,36.0,INM201,Signal processing for communications,COM-303
exercice,2024-03-15 17:00:00,2024-03-15 18:00:00,68.0,CHB330,Eléments de cheminformatique,CH-352
exercice,2024-04-19 17:00:00,2024-04-19 18:00:00,68.0,CHB330,Eléments de cheminformatique,CH-352
cours,2024-03-05 13:00:00,2024-03-05 15:00:00,70.0,CE1104,Psychologie des émotions,HUM-239
exercice,2024-03-21 09:00:00,2024-03-21 11:00:00,78.0,ELD020,Synthetic biology,BIOENG-320
exercice,2024-05-23 09:00:00,2024-05-23 11:00:00,78.0,ELD020,Synthetic biology,BIOENG-320
cours,2024-05-27 13:00:00,2024-05-27 15:00:00,112.0,SG0211,Synthetic biology,BIOENG-320
exercice,2024-02-26 18:00:00,2024-02-26 19:00:00,50.0,GRA331,Urban public transport systems,CIVIL-324
cours,2024-03-11 16:00:00,2024-03-11 18:00:00,50.0,GRA331,Urban public transport systems,CIVIL-324
exercice,2024-03-11 18:00:00,2024-03-11 19:00:00,50.0,GRA331,Urban public transport systems,CIVIL-324
exercice,2024-04-15 18:00:00,2024-04-15 19:00:00,50.0,GRA331,Urban public transport systems,CIVIL-324
exercice,2024-04-29 18:00:00,2024-04-29 19:00:00,50.0,GRA331,Urban public transport systems,CIVIL-324
exercice,2024-05-27 18:00:00,2024-05-27 19:00:00,50.0,GRA331,Urban public transport systems,CIVIL-324
exercice,2024-05-03 13:00:00,2024-05-03 15:00:00,114.0,INF1,Introduction to econometrics,MGT-581
cours,2024-03-04 14:00:00,2024-03-04 16:00:00,68.0,CHB330,Chemistry of f elements,CH-427
cours,2024-05-13 14:00:00,2024-05-13 16:00:00,68.0,CHB330,Chemistry of f elements,CH-427
cours,2024-02-21 13:00:00,2024-02-21 16:00:00,94.0,MEB331,Principles of digital communications,COM-302
cours,2024-03-13 13:00:00,2024-03-13 16:00:00,94.0,MEB331,Principles of digital communications,COM-302
cours,2024-03-15 13:00:00,2024-03-15 14:00:00,94.0,MEB331,Principles of digital communications,COM-302
cours,2024-04-12 13:00:00,2024-04-12 14:00:00,94.0,MEB331,Principles of digital communications,COM-302
cours,2024-04-17 13:00:00,2024-04-17 16:00:00,94.0,MEB331,Principles of digital communications,COM-302
cours,2024-05-03 13:00:00,2024-05-03 14:00:00,94.0,MEB331,Principles of digital communications,COM-302
cours,2024-05-15 13:00:00,2024-05-15 16:00:00,94.0,MEB331,Principles of digital communications,COM-302
cours,2024-05-29 13:00:00,2024-05-29 16:00:00,94.0,MEB331,Principles of digital communications,COM-302
exercice,2024-02-21 14:00:00,2024-02-21 17:00:00,,ELD040,TP en conversion d'énergie,EE-390(b)
exercice,2024-03-13 14:00:00,2024-03-13 17:00:00,,ELD040,TP en conversion d'énergie,EE-390(b)
exercice,2024-05-15 14:00:00,2024-05-15 17:00:00,,ELD040,TP en conversion d'énergie,EE-390(b)
exercice,2024-02-20 13:00:00,2024-02-20 15:00:00,100.0,CM1121,Analysis IV,MATH-207(c)
cours,2024-02-26 13:00:00,2024-02-26 15:00:00,348.0,SG1138,Analysis IV,MATH-207(c)
cours,2024-03-04 13:00:00,2024-03-04 15:00:00,348.0,SG1138,Analysis IV,MATH-207(c)
exercice,2024-03-12 13:00:00,2024-03-12 15:00:00,100.0,CM1121,Analysis IV,MATH-207(c)
exercice,2024-03-19 13:00:00,2024-03-19 15:00:00,49.0,CM1104,Analysis IV,MATH-207(c)
exercice,2024-03-19 13:00:00,2024-03-19 15:00:00,100.0,CM1121,Analysis IV,MATH-207(c)
exercice,2024-05-14 13:00:00,2024-05-14 15:00:00,114.0,CM1105,Analysis IV,MATH-207(c)
exercice,2024-05-14 13:00:00,2024-05-14 15:00:00,48.0,CM010,Analysis IV,MATH-207(c)
exercice,2024-05-21 13:00:00,2024-05-21 15:00:00,100.0,CM1121,Analysis IV,MATH-207(c)
cours,2024-05-27 13:00:00,2024-05-27 15:00:00,348.0,SG1138,Analysis IV,MATH-207(c)
cours,2024-03-06 10:00:00,2024-03-06 12:00:00,114.0,CM1105,Conception de mécanismes II,MICRO-201
projet,2024-03-06 12:00:00,2024-03-06 14:00:00,49.0,CM1104,Conception de mécanismes II,MICRO-201
projet,2024-03-13 12:00:00,2024-03-13 14:00:00,49.0,CM1104,Conception de mécanismes II,MICRO-201
projet,2024-04-10 12:00:00,2024-04-10 14:00:00,41.0,CO6,Conception de mécanismes II,MICRO-201
cours,2024-04-17 10:00:00,2024-04-17 12:00:00,184.0,CM11,Conception de mécanismes II,MICRO-201
cours,2024-04-17 10:00:00,2024-04-17 12:00:00,49.0,CM1104,Conception de mécanismes II,MICRO-201
cours,2024-04-17 10:00:00,2024-04-17 12:00:00,114.0,CM1105,Conception de mécanismes II,MICRO-201
cours,2024-04-24 10:00:00,2024-04-24 12:00:00,49.0,CM1104,Conception de mécanismes II,MICRO-201
cours,2024-05-01 10:00:00,2024-05-01 12:00:00,114.0,CM1105,Conception de mécanismes II,MICRO-201
projet,2024-05-01 12:00:00,2024-05-01 14:00:00,114.0,CM1105,Conception de mécanismes II,MICRO-201
projet,2024-05-15 12:00:00,2024-05-15 14:00:00,32.0,CO4,Conception de mécanismes II,MICRO-201
cours,2024-05-29 10:00:00,2024-05-29 12:00:00,49.0,CM1104,Conception de mécanismes II,MICRO-201
cours,2024-02-19 13:00:00,2024-02-19 15:00:00,98.0,CE15,Stochastic processes,MATH-332
cours,2024-02-26 13:00:00,2024-02-26 15:00:00,98.0,CE15,Stochastic processes,MATH-332
cours,2024-04-22 13:00:00,2024-04-22 15:00:00,98.0,CE15,Stochastic processes,MATH-332
cours,2024-04-29 13:00:00,2024-04-29 15:00:00,98.0,CE15,Stochastic processes,MATH-332
cours,2024-05-13 13:00:00,2024-05-13 15:00:00,98.0,CE15,Stochastic processes,MATH-332
exercice,2024-05-22 10:00:00,2024-05-22 12:00:00,99.0,CE1106,Stochastic processes,MATH-332
exercice,2024-02-23 16:00:00,2024-02-23 18:00:00,60.0,AAC120,UE M : Constructing materials,AR-519
cours,2024-03-15 13:00:00,2024-03-15 16:00:00,60.0,AAC120,UE M : Constructing materials,AR-519
exercice,2024-04-19 16:00:00,2024-04-19 18:00:00,60.0,AAC120,UE M : Constructing materials,AR-519
exercice,2024-05-03 16:00:00,2024-05-03 18:00:00,60.0,AAC120,UE M : Constructing materials,AR-519
exercice,2024-05-17 16:00:00,2024-05-17 18:00:00,60.0,AAC120,UE M : Constructing materials,AR-519
cours,2024-05-24 13:00:00,2024-05-24 16:00:00,60.0,AAC120,UE M : Constructing materials,AR-519
cours,2024-03-11 13:00:00,2024-03-11 15:00:00,144.0,AAC231,Signal processing for communications,COM-303
cours,2024-03-12 10:00:00,2024-03-12 12:00:00,190.0,CM13,Signal processing for communications,COM-303
cours,2024-03-26 10:00:00,2024-03-26 12:00:00,190.0,CM13,Signal processing for communications,COM-303
exercice,2024-03-28 14:00:00,2024-03-28 16:00:00,36.0,INM201,Signal processing for communications,COM-303
exercice,2024-04-11 14:00:00,2024-04-11 16:00:00,86.0,INM202,Signal processing for communications,COM-303
exercice,2024-04-25 14:00:00,2024-04-25 16:00:00,36.0,INM201,Signal processing for communications,COM-303
cours,2024-04-30 10:00:00,2024-04-30 12:00:00,190.0,CM13,Signal processing for communications,COM-303
cours,2024-04-09 13:00:00,2024-04-09 15:00:00,70.0,CE1104,Psychologie des émotions,HUM-239
cours,2024-04-30 13:00:00,2024-04-30 15:00:00,70.0,CE1104,Psychologie des émotions,HUM-239
cours,2024-05-21 13:00:00,2024-05-21 15:00:00,70.0,CE1104,Psychologie des émotions,HUM-239
cours,2024-05-28 13:00:00,2024-05-28 15:00:00,48.0,ELG120,"Science, technologie et société D",HUM-332
exercice,2024-02-29 09:00:00,2024-02-29 11:00:00,78.0,ELD020,Synthetic biology,BIOENG-320
exercice,2024-03-14 09:00:00,2024-03-14 11:00:00,78.0,ELD020,Synthetic biology,BIOENG-320
exercice,2024-04-18 09:00:00,2024-04-18 11:00:00,78.0,ELD020,Synthetic biology,BIOENG-320
cours,2024-04-08 16:00:00,2024-04-08 18:00:00,50.0,GRA331,Urban public transport systems,CIVIL-324
cours,2024-04-22 16:00:00,2024-04-22 18:00:00,50.0,GRA331,Urban public transport systems,CIVIL-324
exercice,2024-02-23 13:00:00,2024-02-23 15:00:00,114.0,INF1,Introduction to econometrics,MGT-581
exercice,2024-03-08 13:00:00,2024-03-08 15:00:00,114.0,INF1,Introduction to econometrics,MGT-581
cours,2024-03-18 16:00:00,2024-03-18 18:00:00,72.0,BS270,Introduction to econometrics,MGT-581
exercice,2024-04-19 13:00:00,2024-04-19 15:00:00,114.0,INF1,Introduction to econometrics,MGT-581
exercice,2024-04-26 13:00:00,2024-04-26 15:00:00,114.0,INF1,Introduction to econometrics,MGT-581
exercice,2024-05-10 13:00:00,2024-05-10 15:00:00,114.0,INF1,Introduction to econometrics,MGT-581
exercice,2024-05-17 13:00:00,2024-05-17 15:00:00,114.0,INF1,Introduction to econometrics,MGT-581
projet,2024-04-10 16:00:00,2024-04-10 19:00:00,64.0,CM1221,Emotion and value II,HUM-479
cours,2024-04-29 14:00:00,2024-04-29 16:00:00,68.0,CHB330,Chemistry of f elements,CH-427
cours,2024-05-06 14:00:00,2024-05-06 16:00:00,68.0,CHB330,Chemistry of f elements,CH-427
exercice,2024-03-06 14:00:00,2024-03-06 17:00:00,,ELD040,TP en conversion d'énergie,EE-390(b)
exercice,2024-02-20 13:00:00,2024-02-20 15:00:00,114.0,CM1105,Analysis IV,MATH-207(c)
exercice,2024-02-27 13:00:00,2024-02-27 15:00:00,49.0,CM1104,Analysis IV,MATH-207(c)
exercice,2024-03-12 13:00:00,2024-03-12 15:00:00,49.0,CM1104,Analysis IV,MATH-207(c)
exercice,2024-03-12 13:00:00,2024-03-12 15:00:00,48.0,CM010,Analysis IV,MATH-207(c)
exercice,2024-04-09 13:00:00,2024-04-09 15:00:00,49.0,CM1104,Analysis IV,MATH-207(c)
exercice,2024-04-09 13:00:00,2024-04-09 15:00:00,114.0,CM1105,Analysis IV,MATH-207(c)
exercice,2024-04-30 13:00:00,2024-04-30 15:00:00,49.0,CM1104,Analysis IV,MATH-207(c)
exercice,2024-05-21 13:00:00,2024-05-21 15:00:00,48.0,CM010,Analysis IV,MATH-207(c)
cours,2024-02-21 10:00:00,2024-02-21 12:00:00,49.0,CM1104,Conception de mécanismes II,MICRO-201
projet,2024-02-21 12:00:00,2024-02-21 14:00:00,41.0,CO6,Conception de mécanismes II,MICRO-201
cours,2024-02-28 10:00:00,2024-02-28 12:00:00,184.0,CM11,Conception de mécanismes II,MICRO-201
cours,2024-03-13 10:00:00,2024-03-13 12:00:00,184.0,CM11,Conception de mécanismes II,MICRO-201
cours,2024-03-13 10:00:00,2024-03-13 12:00:00,49.0,CM1104,Conception de mécanismes II,MICRO-201
cours,2024-03-13 10:00:00,2024-03-13 12:00:00,114.0,CM1105,Conception de mécanismes II,MICRO-201
projet,2024-03-13 12:00:00,2024-03-13 14:00:00,114.0,CM1105,Conception de mécanismes II,MICRO-201
projet,2024-03-20 12:00:00,2024-03-20 14:00:00,41.0,CO6,Conception de mécanismes II,MICRO-201
cours,2024-03-27 10:00:00,2024-03-27 12:00:00,49.0,CM1104,Conception de mécanismes II,MICRO-201
cours,2024-04-10 10:00:00,2024-04-10 12:00:00,184.0,CM11,Conception de mécanismes II,MICRO-201
projet,2024-04-10 12:00:00,2024-04-10 14:00:00,32.0,CO4,Conception de mécanismes II,MICRO-201
projet,2024-04-10 12:00:00,2024-04-10 14:00:00,114.0,CM1105,Conception de mécanismes II,MICRO-201
projet,2024-04-24 12:00:00,2024-04-24 14:00:00,114.0,CM1105,Conception de mécanismes II,MICRO-201
projet,2024-04-24 12:00:00,2024-04-24 14:00:00,41.0,CO6,Conception de mécanismes II,MICRO-201
cours,2024-05-01 10:00:00,2024-05-01 12:00:00,49.0,CM1104,Conception de mécanismes II,MICRO-201
projet,2024-05-08 12:00:00,2024-05-08 14:00:00,32.0,CO4,Conception de mécanismes II,MICRO-201
cours,2024-05-29 10:00:00,2024-05-29 12:00:00,114.0,CM1105,Conception de mécanismes II,MICRO-201
cours,2024-03-25 13:00:00,2024-03-25 15:00:00,98.0,CE15,Stochastic processes,MATH-332
exercice,2024-04-24 10:00:00,2024-04-24 12:00:00,99.0,CE1106,Stochastic processes,MATH-332
exercice,2024-05-15 10:00:00,2024-05-15 12:00:00,99.0,CE1106,Stochastic processes,MATH-332
cours,2024-05-27 13:00:00,2024-05-27 15:00:00,98.0,CE15,Stochastic processes,MATH-332
cours,2024-03-01 13:00:00,2024-03-01 16:00:00,60.0,AAC120,UE M : Constructing materials,AR-519
cours,2024-04-12 13:00:00,2024-04-12 16:00:00,60.0,AAC120,UE M : Constructing materials,AR-519
exercice,2024-02-22 14:00:00,2024-02-22 16:00:00,36.0,INM201,Signal processing for communications,COM-303
exercice,2024-02-29 14:00:00,2024-02-29 16:00:00,86.0,INM202,Signal processing for communications,COM-303
exercice,2024-03-14 14:00:00,2024-03-14 16:00:00,36.0,INM201,Signal processing for communications,COM-303
cours,2024-03-19 10:00:00,2024-03-19 12:00:00,190.0,CM13,Signal processing for communications,COM-303
exercice,2024-05-02 14:00:00,2024-05-02 16:00:00,36.0,INM201,Signal processing for communications,COM-303
cours,2024-05-06 13:00:00,2024-05-06 15:00:00,144.0,AAC231,Signal processing for communications,COM-303
cours,2024-05-27 13:00:00,2024-05-27 15:00:00,144.0,AAC231,Signal processing for communications,COM-303
cours,2024-03-01 15:00:00,2024-03-01 17:00:00,68.0,CHB330,Eléments de cheminformatique,CH-352
cours,2024-04-12 15:00:00,2024-04-12 17:00:00,68.0,CHB330,Eléments de cheminformatique,CH-352
exercice,2024-04-26 17:00:00,2024-04-26 18:00:00,68.0,CHB330,Eléments de cheminformatique,CH-352
cours,2024-05-03 15:00:00,2024-05-03 17:00:00,68.0,CHB330,Eléments de cheminformatique,CH-352
cours,2024-05-17 15:00:00,2024-05-17 17:00:00,68.0,CHB330,Eléments de cheminformatique,CH-352
exercice,2024-02-22 10:00:00,2024-02-22 12:00:00,129.0,CM15,Optimal decision making,MGT-483
cours,2024-03-07 08:00:00,2024-03-07 10:00:00,129.0,CM15,Optimal decision making,MGT-483
cours,2024-04-23 13:00:00,2024-04-23 15:00:00,70.0,CE1104,Psychologie des émotions,HUM-239
cours,2024-03-05 13:00:00,2024-03-05 15:00:00,48.0,ELG120,"Science, technologie et société D",HUM-332
cours,2024-03-18 13:00:00,2024-03-18 15:00:00,112.0,SG0211,Synthetic biology,BIOENG-320
exercice,2024-04-11 09:00:00,2024-04-11 11:00:00,78.0,ELD020,Synthetic biology,BIOENG-320
cours,2024-04-15 13:00:00,2024-04-15 15:00:00,112.0,SG0211,Synthetic biology,BIOENG-320
exercice,2024-03-04 18:00:00,2024-03-04 19:00:00,50.0,GRA331,Urban public transport systems,CIVIL-324
exercice,2024-04-22 18:00:00,2024-04-22 19:00:00,50.0,GRA331,Urban public transport systems,CIVIL-324
cours,2024-02-26 16:00:00,2024-02-26 18:00:00,72.0,BS270,Introduction to econometrics,MGT-581
exercice,2024-04-12 13:00:00,2024-04-12 15:00:00,114.0,INF1,Introduction to econometrics,MGT-581
cours,2024-05-27 16:00:00,2024-05-27 18:00:00,72.0,BS270,Introduction to econometrics,MGT-581
projet,2024-03-06 16:00:00,2024-03-06 19:00:00,64.0,CM1221,Emotion and value II,HUM-479
projet,2024-05-29 16:00:00,2024-05-29 19:00:00,64.0,CM1221,Emotion and value II,HUM-479
cours,2024-02-19 14:00:00,2024-02-19 16:00:00,68.0,CHB330,Chemistry of f elements,CH-427
cours,2024-03-18 14:00:00,2024-03-18 16:00:00,68.0,CHB330,Chemistry of f elements,CH-427
cours,2024-04-22 14:00:00,2024-04-22 16:00:00,68.0,CHB330,Chemistry of f elements,CH-427
cours,2024-02-28 13:00:00,2024-02-28 16:00:00,94.0,MEB331,Principles of digital communications,COM-302
cours,2024-04-24 13:00:00,2024-04-24 16:00:00,94.0,MEB331,Principles of digital communications,COM-302
cours,2024-05-10 13:00:00,2024-05-10 14:00:00,94.0,MEB331,Principles of digital communications,COM-302
cours,2024-05-22 13:00:00,2024-05-22 16:00:00,94.0,MEB331,Principles of digital communications,COM-302
exercice,2024-05-24 14:00:00,2024-05-24 16:00:00,94.0,MEB331,Principles of digital communications,COM-302
exercice,2024-04-10 14:00:00,2024-04-10 17:00:00,,ELD040,TP en conversion d'énergie,EE-390(b)
exercice,2024-05-29 14:00:00,2024-05-29 17:00:00,,ELD040,TP en conversion d'énergie,EE-390(b)
exercice,2024-03-05 13:00:00,2024-03-05 15:00:00,49.0,CM1104,Analysis IV,MATH-207(c)
exercice,2024-03-05 13:00:00,2024-03-05 15:00:00,48.0,CM010,Analysis IV,MATH-207(c)
cours,2024-03-11 13:00:00,2024-03-11 15:00:00,348.0,SG1138,Analysis IV,MATH-207(c)
exercice,2024-03-19 13:00:00,2024-03-19 15:00:00,114.0,CM1105,Analysis IV,MATH-207(c)
exercice,2024-03-26 13:00:00,2024-03-26 15:00:00,114.0,CM1105,Analysis IV,MATH-207(c)
exercice,2024-04-16 13:00:00,2024-04-16 15:00:00,49.0,CM1104,Analysis IV,MATH-207(c)
exercice,2024-04-23 13:00:00,2024-04-23 15:00:00,49.0,CM1104,Analysis IV,MATH-207(c)
exercice,2024-04-23 13:00:00,2024-04-23 15:00:00,48.0,CM010,Analysis IV,MATH-207(c)
exercice,2024-04-30 13:00:00,2024-04-30 15:00:00,100.0,CM1121,Analysis IV,MATH-207(c)
cours,2024-05-06 13:00:00,2024-05-06 15:00:00,348.0,SG1138,Analysis IV,MATH-207(c)
exercice,2024-05-28 13:00:00,2024-05-28 15:00:00,100.0,CM1121,Analysis IV,MATH-207(c)
cours,2024-02-21 10:00:00,2024-02-21 12:00:00,184.0,CM11,Conception de mécanismes II,MICRO-201
cours,2024-02-28 10:00:00,2024-02-28 12:00:00,114.0,CM1105,Conception de mécanismes II,MICRO-201
cours,2024-03-06 10:00:00,2024-03-06 12:00:00,49.0,CM1104,Conception de mécanismes II,MICRO-201
projet,2024-04-17 12:00:00,2024-04-17 14:00:00,114.0,CM1105,Conception de mécanismes II,MICRO-201
projet,2024-05-15 12:00:00,2024-05-15 14:00:00,41.0,CO6,Conception de mécanismes II,MICRO-201
exercice,2024-02-21 10:00:00,2024-02-21 12:00:00,99.0,CE1106,Stochastic processes,MATH-332
cours,2024-04-08 13:00:00,2024-04-08 15:00:00,98.0,CE15,Stochastic processes,MATH-332
exercice,2024-04-17 10:00:00,2024-04-17 12:00:00,99.0,CE1106,Stochastic processes,MATH-332
exercice,2024-05-08 10:00:00,2024-05-08 12:00:00,99.0,CE1106,Stochastic processes,MATH-332
exercice,2024-03-15 16:00:00,2024-03-15 18:00:00,60.0,AAC120,UE M : Constructing materials,AR-519
exercice,2024-05-24 16:00:00,2024-05-24 18:00:00,60.0,AAC120,UE M : Constructing materials,AR-519
exercice,2024-03-28 14:00:00,2024-03-28 16:00:00,86.0,INM202,Signal processing for communications,COM-303
exercice,2024-04-11 14:00:00,2024-04-11 16:00:00,36.0,INM201,Signal processing for communications,COM-303
cours,2024-04-15 13:00:00,2024-04-15 15:00:00,144.0,AAC231,Signal processing for communications,COM-303
exercice,2024-05-23 14:00:00,2024-05-23 16:00:00,86.0,INM202,Signal processing for communications,COM-303
exercice,2024-04-12 17:00:00,2024-04-12 18:00:00,68.0,CHB330,Eléments de cheminformatique,CH-352
exercice,2024-05-17 17:00:00,2024-05-17 18:00:00,68.0,CHB330,Eléments de cheminformatique,CH-352
cours,2024-03-21 08:00:00,2024-03-21 10:00:00,129.0,CM15,Optimal decision making,MGT-483
cours,2024-03-28 08:00:00,2024-03-28 10:00:00,129.0,CM15,Optimal decision making,MGT-483
cours,2024-04-11 08:00:00,2024-04-11 10:00:00,129.0,CM15,Optimal decision making,MGT-483
exercice,2024-05-30 14:00:00,2024-05-30 16:00:00,36.0,INM201,Signal processing for communications,COM-303
exercice,2024-03-08 17:00:00,2024-03-08 18:00:00,68.0,CHB330,Eléments de cheminformatique,CH-352
cours,2024-03-22 15:00:00,2024-03-22 17:00:00,68.0,CHB330,Eléments de cheminformatique,CH-352
cours,2024-04-26 15:00:00,2024-04-26 17:00:00,68.0,CHB330,Eléments de cheminformatique,CH-352
exercice,2024-04-11 10:00:00,2024-04-11 12:00:00,129.0,CM15,Optimal decision making,MGT-483
cours,2024-03-19 13:00:00,2024-03-19 15:00:00,48.0,ELG120,"Science, technologie et société D",HUM-332
cours,2024-03-26 13:00:00,2024-03-26 15:00:00,48.0,ELG120,"Science, technologie et société D",HUM-332
cours,2024-04-09 13:00:00,2024-04-09 15:00:00,48.0,ELG120,"Science, technologie et société D",HUM-332
cours,2024-04-16 13:00:00,2024-04-16 15:00:00,48.0,ELG120,"Science, technologie et société D",HUM-332
cours,2024-04-23 13:00:00,2024-04-23 15:00:00,48.0,ELG120,"Science, technologie et société D",HUM-332
cours,2024-05-21 13:00:00,2024-05-21 15:00:00,48.0,ELG120,"Science, technologie et société D",HUM-332
cours,2024-04-29 13:00:00,2024-04-29 15:00:00,112.0,SG0211,Synthetic biology,BIOENG-320
cours,2024-05-06 13:00:00,2024-05-06 15:00:00,112.0,SG0211,Synthetic biology,BIOENG-320
exercice,2024-04-08 18:00:00,2024-04-08 19:00:00,50.0,GRA331,Urban public transport systems,CIVIL-324
cours,2024-05-13 16:00:00,2024-05-13 18:00:00,50.0,GRA331,Urban public transport systems,CIVIL-324
exercice,2024-05-13 18:00:00,2024-05-13 19:00:00,50.0,GRA331,Urban public transport systems,CIVIL-324
cours,2024-05-27 16:00:00,2024-05-27 18:00:00,50.0,GRA331,Urban public transport systems,CIVIL-324
projet,2024-03-13 16:00:00,2024-03-13 19:00:00,64.0,CM1221,Emotion and value II,HUM-479
cours,2024-03-01 13:00:00,2024-03-01 14:00:00,94.0,MEB331,Principles of digital communications,COM-302
exercice,2024-03-15 14:00:00,2024-03-15 16:00:00,94.0,MEB331,Principles of digital communications,COM-302
